# scale_pdf := (lambda >= 0) ? ( pdf * (lambda^2 + pi^2) ) : ( pdf * sqrt(2 pi) * exp(sigma) / sqrt(sigma) )
# sigma := exp(-lambda-1)
lambda,scaled_pdf,error
3344,1.0043142434520842125243869381689437046917230572598174911709501577167997135005405304315420752889620288424405603373868726093600760322006810605073200391566185535956327264402,4.68311538e-163
3360,1.0042964977020036714153688380330226161527349534745377126209656742138996185789928428044324661924796292435176334988117729587158408034805153032684626122824592461352688892472,4.72805190e-163
3376,1.004278907060265804790914772564813422990195773593875202258841256689730798542010279602013672620634119174876800289050386401852032031303241345969615158013947452603265729834,4.77318482e-163
3392,1.004261469454240342395130144349958957994576847519634553429545011045959138668598520854350302721292165776872588348596899918741338008536950650365491094684914571056333588421,4.81853288e-163
3408,1.0042441828485125432868177361207968876031738311930675405406626920773538018550163392292813216795323158709582047361640945241096505536457692044348417285012542554142797903809,4.86409591e-163
3424,1.0042270452440453257802310389297035427264046288713305465739460547459676401340650770292611275164647206640465226869828164914027756060776159428087490194444045522879925642509,4.90987377e-163
3440,1.0042100546773640491437340129072050765213693726347005923647788636398112153810392974150396738891759887902648013903200526877502326005418411064124015793908677134842499966502,4.95586639e-163
3456,1.004193209219763233129318839842589631759636620287808952145781021152187565057390746133733634169575206341273670109370004461739214129662876101003309775760659619192861352958,5.00207368e-163
3472,1.0041765069765345270797207983003934754783782481433690925611209790753799618695744402456020699202352421869013898138271944786265598281437978349336517586303676195535439194307,5.04849560e-163
3488,1.0041599460862152649972980525189627950940356784330483702715517101954699128655740137492537868908002095355119506171327747927060748861167493367156398739092412981014169812783,5.09513210e-163
3504,1.0041435247198569666062731570000645736015202340632343562004320632109529527832904479486091709580673110065417502652795838742093719455403743227564026978906318000000927558063,5.14198317e-163
3520,1.0041272410803131671414472776385738543152322042421823880668186742873114328954598697511227873967581496363545458707135725332769606468787957363417713868400161831474956031457,5.18904879e-163
3536,1.0041110934015459803940292747086533584513104609358177998769045355068257792075385824765818822072533926311898435188628213675746775053024466340368607460934923965731012588347,5.23632894e-163
3552,1.0040950799479508204786629117567186374611750564810983346317039546311881078409297987746658562037098039792510302831861951219275495858875668939069342009170683991224356195187,5.28382361e-163
3568,1.0040791990136987278930486425073217988566894202157586274426148793208150056978327741824223877902787610167004222522391415353093079014877813582123307443539909614464796951855,5.33153281e-163
3584,1.0040634489220957647588744874728742369581741430720205564634597880344392577807663099359735303621226929219437072588642236226606599378233580737365921263243377490556868999672,5.37945653e-163
3600,1.0040478280249589626944928163252043963435018629610517402084156366829775060075946249077250030051447255658093253095392150467891739456702788933211447986868877836374414864263,5.42759479e-163
3616,1.0040323347020083246086627848782239720712031762860761728335834884695446973612921600719858642146417327959495541905031413433037987530951150641600202467681709855254787901987,5.47594759e-163
3632,1.0040169673602743988519204750049224391765388506330498480883281110703060267111761183201828771440573879905570963507952118891659097999252874056219776591021834417157839787405,5.52451495e-163
3648,1.004001724433520960647462102034811747817174559007189480344892905375567263314347437470339116917170946870853471141779798451749933491232386879420999582848105221497565133487,5.57329691e-163
3664,1.0039866043816823515751506073671728981789812860655125791954483399127034732291295548025133116701011428478690672659673635825475236086436296024341391843698131407220410991785,5.62229349e-163
3680,1.003971605690315043127373963719331241982064814126556738712069097540864949038812073374254222189464585023537861844736154705206951590598884362275306203954833806587344190525,5.67150476e-163
3696,1.003956726870063005019724657829430224642882467647259874533987930664835277474958462861582853660942297878499888187674209906075999313172643768793812353641876758895697944208,5.72093077e-163
3712,1.0039419664561364730473669153914202046515754039031817880846938829739782046356037148251964401175468222468016678335013041112856629687950352643560533989462827556759008240476,5.77057162e-163
3728,1.0039273230078037248529074867746891946433149581839279496574333335773810142421272706025422338112008402660887862035890065841783001226681860570335417958574612633091665328344,5.82042744e-163
3744,1.0039127951078954850359040483571287191937031478530060572804334684032983167499566015944294556147795738540111813325919058974629539098573300018775282646947619013734570879207,5.87049842e-163
3760,1.0038983813623215936091241227112694552712186919838864863143983496167143822247430327095816297038881830896309237263559791076723902099195327596074359644511639416221520971736,5.92078479e-163
3776,1.0038840803995995839126245401664714598684369269734722132049528182816426717381227886715309597874028876743793592441249667523650635711704499925482351987404561900428297182547,5.97128691e-163
3792,1.0038698908703948277530490058275831005812350081524385083223820466061605434982547672925660134342192082562788139921401184814816978329241200670003669278126953520899359020337,6.02197455e-163
3808,1.0038558114470719167607518031419549799295789940354171783778534638694453590672582003353878711910975134392168823139479465691089758896693993685190940741858516475777986611114,6.07290153e-163
3824,1.0038418408232569597691253174500567679967546569784768253539397125069090980728596563575916725827792115168651657984726295271477865273380640890228044254031412977493421930575,6.12404347e-163
3840,1.0038279777134104864357190089220042256667522314727584308391650163758540422399672675026607575146055118164329178364429606567378950624589518730018742656255337948242456286992,6.17540058e-163
3856,1.0038142208524106573595125714334984664906338867002475822564513928773014410692592137474130806316176553717044271780728935986489687020859810958400009746377024974832506439001,6.22697317e-163
3872,1.0038005689951464906184517633485299850362759478298349630948659672667094856321977965605521555294221190191100164165767359998446295419481136256012613902510087991323279371392,6.27876174e-163
3888,1.0037870209161208239707927967891354290734433047692212364884828051156875970721571080843549214548180196659831625796691352541422244034904603968228725863556037579450043714836,6.33076699e-163
3904,1.0037735754090627409469998446331033995468988653401066694691386836015942832473803827529440534745623717233937962105358690003742855925447181008987835561515129573863798042233,6.38295612e-163
3920,1.0037602312865491977193497587263129979895639881696606002679477096918868798723345110324000367114931804659666385601631468154110417829291849056799677016583547997003377056984,6.43538491e-163
3936,1.0037469873796355959868777731696674455570209468115186049635951088082533337772760101705794220044617029099638900794646716905523396616715317842007651160012890504424973230769,6.48802921e-163
3952,1.0037338425374950551661449594642896356559097478766245329767726005350402863147580311867585661711802442474808853790304263795123659147397692275654114012367156023645176543356,6.54088961e-163
3968,1.0037207956270661449452842871059471848351363774339808003793000107255212824200818352732324123708732173483631027342564130728579510061680622049691839665719573592747375621894,6.59396702e-163
3984,1.0037078455327088467511390798483342424408765340004517768733169135222426425848170686857255197165380522730509249070232627343569115216036758985047302860328799059097982833456,6.64726292e-163
