quantile,x
0.3762,5.1770299566553230510710751346067203156082152446685054795326857669e-1
0.3761,5.1709546842941349741681492850050509451922525836953998308776180179e-1
0.376,5.1648802289220172884542517888840728908062154227051407216102939891e-1
0.3759,5.1588065898905047088269936043306375612613501913333854217240647556e-1
0.3758,5.1527337665513170077147479922835557761316357486907032666699509923e-1
0.3757,5.1466617582563586691481143153354798669579905824574960144343013706e-1
0.3756,5.1405905643577185429030009201768533596670574546851097382962534164e-1
0.3755,5.1345201842076694987148636504103151823427405028463728758736880874e-1
0.3754,5.1284506171586680805636364353847502165164090109194904625540629773e-1
0.3753,5.1223818625633541610288902983485556112315476750102140840794917214e-1
0.3752,5.1163139197745505957147570236003698252784744911680177227208393080e-1
0.3751,5.1102467881452628777441536174212097567290517382342087765482925528e-1
0.375,5.1041804670286787923218435914033951349298925671648714830497794910e-1
0.3749,5.0981149557781680713658709893475168228382571375312582916123138341e-1
0.3748,5.0920502537472820482069029701777286886101000186084122802457667655e-1
0.3747,5.0859863602897533123550166493265067709219759635594307865720800873e-1
0.3746,5.0799232747594953643334657897614137209139763936456680924378004988e-1
0.3745,5.0738609965106022705789628212670137025469725635745324928599671365e-1
0.3744,5.0677995248973483184080115527535794169133980022125418982501163621e-1
0.3743,5.0617388592741876710488258272392886128763769034467832212428391575e-1
0.3742,5.0556789989957540227383692527428858556842484105174374814381840992e-1
0.3741,5.0496199434168602538840510246279435044953577548147607591391533147e-1
0.374,5.0435616918924980862896127359565444019443991934743808376776205614e-1
0.3739,5.0375042437778377384447409521380718392235020327870322071913804365e-1
0.3738,5.0314475984282275808779402045964675831965853307396230068928030384e-1
0.3737,5.0253917551991937915722009353254372986176136885132012883663623240e-1
0.3736,5.0193367134464400114429968000542692225024583422413173869307803076e-1
0.3735,5.0132824725258469998781456123058045829654951187080487205443516044e-1
0.3734,5.0072290317934722903390680838912686019315480068742777537984541387e-1
0.3733,5.0011763906055498460229783893527440340390168678667680266241508093e-1
0.3732,4.9951245483184897155855404525316435667988682355737270478819385218e-1
0.3731,4.9890735042888776889235237228092049603790640144626900029242858100e-1
0.373,4.9830232578734749530169920766313788731825431929199318612068791335e-1
0.3729,4.9769738084292177478305593466940826353383146250694731754818594960e-1
0.3728,4.9709251553132170222732448466242259161528243759974696459914762252e-1
0.3727,4.9648772978827580902164621231457417758477707543245456292859697591e-1
0.3726,4.9588302354953002865696740305666378478016441356781567999131999288e-1
0.3725,4.9527839675084766234132470839613695614403974210309520948899718552e-1
0.3724,4.9467384932800934461880379076511759157009317728913269439325249000e-1
0.3723,4.9406938121681300899412444545019471939897859761413072553093362113e-1
0.3722,4.9346499235307385356280545291632453228197619316895621232428084553e-1
0.3721,4.9286068267262430664686240046617967565998231358605887524782926584e-1
0.372,4.9225645211131399243599169767366435348814623416997358929093586818e-1
0.3719,4.9165230060500969663419399539596824819105316804907316102537777983e-1
0.3718,4.9104822808959533211179020340230506253511225594911904121064943439e-1
0.3717,4.9044423450097190456278328675922252586980067234790697757974700636e-1
0.3716,4.8984031977505747816751900608192913365229495716633154505293689626e-1
0.3715,4.8923648384778714126059875159830719545634519662606049338218176322e-1
0.3714,4.8863272665511297200399760567701975995912771668262812257031318918e-1
0.3713,4.8802904813300400406534075304321779050089752755638975451396273756e-1
0.3712,4.8742544821744619230129134234466002269704335427671838255086301543e-1
0.3711,4.8682192684444237844600288703741700194955743390675505009056022781e-1
0.371,4.8621848395001225680458927773358794252122524173143981839624854100e-1
0.3709,4.8561511947019233995156546219345865187274479866495553682158020791e-1
0.3708,4.8501183334103592443421183305111451533009649899362566752217878268e-1
0.3707,4.8440862549861305648081534713553743682089083933501853124692809223e-1
0.3706,4.8380549587901049771374038388850198875354288113668655679952543328e-1
0.3705,4.8320244441833169086728233388598545137174377235646433401158318456e-1
0.3704,4.8259947105269672551025689184115983676818274138324735035051844158e-1
0.3703,4.8199657571824230377327801170418161576812707173735274128198721907e-1
0.3702,4.8139375835112170608067746457677621908806355175148165267040391932e-1
0.3701,4.8079101888750475688701892312786828943201318435331771841044287593e-1
0.37,4.8018835726357779041815947903007323879106613102340960151313375076e-1
0.3699,4.7958577341554361641681148263557833231053799525430303619743611477e-1
0.3698,4.7898326727962148589255757667363898917589499941322759733064236703e-1
0.3697,4.7838083879204705687627177818043426834474546876548726857881157622e-1
0.3696,4.7777848788907236017889944516519989119078784769793776119757999354e-1
0.3695,4.7717621450696576515454894667422223352721604523945641449409161314e-1
0.3694,4.7657401858201194546784783693626637451982591993536176976295491783e-1
0.3693,4.7597190005051184486551631615915868578358070779847562119977212725e-1
0.3692,4.7536985884878264295211074229738203263978548148621356479279747157e-1
0.3691,4.7476789491315772096988993972450117774475467630659399056337835598e-1
0.369,4.7416600817998662758275703222184844465256282171059796716712316977e-1
0.3689,4.7356419858563504466422950903599541624866062222902810443614192266e-1
0.3688,4.7296246606648475308939021396194499104281588350860192794176943493e-1
0.3687,4.7236081055893359853077192847652835785195653015226485919094103298e-1
0.3686,4.7175923199939545725812820087701151180828023551310010551940737721e-1
0.3685,4.7115773032430020194204305417323323222210318951106473102041947186e-1
0.3684,4.7055630547009366746133218613753765928238106773222525723579604425e-1
0.3683,4.6995495737323761671418825543515569728681055948429403049098346659e-1
0.3682,4.6935368597020970643302282813835566255672446723276365427702823474e-1
0.3681,4.6875249119750345300295753917044937838136914398015359710094297781e-1
0.368,4.6815137299162819828391700333042905806027695057927030643895947147e-1
0.3679,4.6755033128910907543627599051544583637465303268215111854144834330e-1
0.3678,4.6694936602648697475001335958634499916839364539593187285229441327e-1
0.3677,4.6634847714031850947732522501086737159711657282067543926601650849e-1
0.3676,4.6574766456717598166864980996973176967989897648844566573687971626e-1
0.3675,4.6514692824364734801205641902244996729606420691778284518218691035e-1
0.3674,4.6454626810633618567595094270221260882940790421836510438649890222e-1
0.3673,4.6394568409186165815505028554234048860366042977754371433403450810e-1
0.3672,4.6334517613685848111957808803043845792575526488767637954333720458e-1
0.3671,4.6274474417797688826763409184033599663539597209953048761074831737e-1
0.367,4.6214438815188259718068947640596553635630785174142024161637614613e-1
0.3669,4.6154410799525677518216047347533253338405467511959297086014734188e-1
0.3668,4.6094390364479600519901254471648489326410477781805717158197351236e-1
0.3667,4.6034377503721225162634738574070772453847523228205027392031423002e-1
0.3666,4.5974372210923282619492499806086586706031749961350392468598360388e-1
0.3665,4.5914374479760035384157304851470376341543148516347552115771791575e-1
0.3664,4.5854384303907273858243571355380182286279733582063085253317683979e-1
0.3663,4.5794401677042312938901418352859150637481141648927051512156933939e-1
0.3662,4.5734426592843988606695097968815821567895146114091468801859296417e-1
0.3661,4.5674459044992654513751021406032121006910887397861322442265820505e-1
0.366,4.5614499027170178572170589968248194633041692569243077326794321017e-1
0.3659,4.5554546533059939542703039581678441456803803628132708114933577473e-1
0.3658,4.5494601556346823623673504980404043042945872061518961569992972949e-1
0.3657,4.5434664090717221040161507408944587397657006108132173910153678683e-1
0.3656,4.5374734129859022633425067368915619475475189939850693815312608376e-1
0.3655,4.5314811667461616450565641596010601272008278861409673704564973270e-1
0.3654,4.5254896697215884334429081098585243895761531226034928865125031336e-1
0.3653,4.5194989212814198513737804719849814211172753289512355956080960425e-1
0.3652,4.5135089207950418193449380302071073811596549402393665270646030847e-1
0.3651,4.5075196676319886145336703133230154069383383049945440180098580119e-1
0.365,4.5015311611619425298784958944256005148680242220576226300498941812e-1
0.3649,4.4955434007547335331800556298236097773802584165346630780606726032e-1
0.3648,4.4895563857803389262227210771876743946284956867216263231890809143e-1
0.3647,4.4835701156088830039164360873924597341512536051167965791176062189e-1
0.3646,4.4775845896106367134583093175248377169762984864530916118528041231e-1
0.3645,4.4715998071560173135134751640795332782419736164131745894339114090e-1
0.3644,4.4656157676155880334147403654660052527685388292446298666172927839e-1
0.3643,4.4596324703600577323805332716013461768496005679173630032414539143e-1
0.3642,4.4536499147602805587506725255616714008291255278482857604531528124e-1
0.3641,4.4476681001872556092394716480067537960580969742426419311265631566e-1
0.364,4.4416870260121265882056957593774763981239450404120212645331757971e-1
0.3639,4.4357066916061814669388864176909436805091112722448445735702104042e-1
0.3638,4.4297270963408521429615702911217268457347802391060861898707109938e-1
0.3637,4.4237482395877140993468671244576255039834099647582273373681056794e-1
0.3636,4.4177701207184860640510121969524052149784448453913054135076549131e-1
0.3635,4.4117927391050296692603082060641072943547741022694105430170502841e-1
0.3634,4.4058160941193491107520212470636055722502551847021583179364171792e-1
0.3633,4.3998401851335908072687352925219778057670956692283042220311517050e-1
0.3632,4.3938650115200430599056793082348323600693814558354315028881583237e-1
0.3631,4.3878905726511357115105408732148405426890059486720715736146971634e-1
0.363,4.3819168678994398060952799009782203255498670127747233390408945602e-1
0.3629,4.3759438966376672482594557874646385888542620075503110504863554397e-1
0.3628,4.3699716582386704626245810375607786660863842699753867213918876889e-1
0.3627,4.3640001520754420532790141473434817619917006964501397261782714139e-1
0.3626,4.3580293775211144632329042428167303436848066720976874595158646912e-1
0.3625,4.3520593339489596338826996980856061232710829743806084869764957129e-1
0.3624,4.3460900207323886644847326765875236586360563426067102630257337584e-1
0.3623,4.3401214372449514716373912581843034230266213379002197062957602310e-1
0.3622,4.3341535828603364487713905326057875646005193518904070361289972306e-1
0.3621,4.3281864569523701256476537559244912099194544542263329504904745186e-1
0.362,4.3222200588950168278623143814289873403503251085976690271439724924e-1
0.3619,4.3162543880623783363583494894491008111583015429411551102197691460e-1
0.3618,4.3102894438286935469433548523662853364033061836983530911334109618e-1
0.3617,4.3043252255683381298129715812155160775698122728271142384982581716e-1
0.3616,4.2983617326558241890794740089483811806425469821767432168752486919e-1
0.3615,4.2923989644657999223050281725785209961644987505542666481022644679e-1
0.3614,4.2864369203730492800391299620678580203923336161433916832758260285e-1
0.3613,4.2804755997524916253597317079328894623048742149159183965681997798e-1
0.3612,4.2745150019791813934175656821523748177012771828420030677902299410e-1
0.3611,4.2685551264283077509831726880387313409975173509882913844615239141e-1
0.361,4.2625959724751942559961436142930306256372469827883588849602295343e-1
0.3609,4.2566375394952985171160815264953407469578348562532774838722403354e-1
0.3608,4.2506798268642118532747915657859430107779631536073093781498168677e-1
0.3607,4.2447228339576589532292056194663240014702420639831167846766257119e-1
0.3606,4.2387665601514975351145484216894473185146225828372350004639398099e-1
0.3605,4.2328110048217180059972514343142813615790219783365297345012781745e-1
0.3604,4.2268561673444431214271205483675272277913097876360415278076873573e-1
0.3603,4.2209020470959276449882633353835728816323137445485517347450775084e-1
0.3602,4.2149486434525580078482812651795060902910980489399596186238542165e-1
0.3601,4.2089959557908519683052319923631501878023849881449619738912991028e-1
0.36,4.2030439834874582713318664980661356800992535921706440976099893365e-1
0.3599,4.1970927259191563081166455560385702862192314132280666621236792553e-1
0.3598,4.1911421824628557756010396733344945777063934446229081751386926733e-1
0.3597,4.1851923524955963360126163353555753492940843145220312149468517413e-1
0.3596,4.1792432353945472763934180630019506984979791184815796235891570287e-1
0.3595,4.1732948305370071681231344661013470053056691967469727139824540785e-1
0.3594,4.1673471373004035264365711521480770849002282143497560572146914575e-1
0.3593,4.1614001550622924699349180226798302165094473866063141281118372456e-1
0.3592,4.1554538832003583800903191613497989685289633417990167004806676744e-1
0.3591,4.1495083210924135607432461879121661179998410998545692886445453664e-1
0.359,4.1435634681163978975921766209277997878762712602754077941157260699e-1
0.3589,4.1376193236503785176750784590116693744325904397128242091217626642e-1
0.3588,4.1316758870725494488422018558814829522862961881373634450094972602e-1
0.3587,4.1257331577612312792196784283258335118767921727709287876787011279e-1
0.3586,4.1197911350948708166634283984871923099878205664190888816239080606e-1
0.3585,4.1138498184520407482028754325478593009888488072617887559151171970e-1
0.3584,4.1079092072114392994739686970129203412464988608955636512707765205e-1
0.3583,4.1019693007518898941410113113008066478717713814147575509817313610e-1
0.3582,4.0960300984523408133067940312766325981930139418692283031746866601e-1
0.3581,4.0900915996918648549105326526935228333025392142503999680516876304e-1
0.358,4.0841538038496589931131072762400389118409094952141638643834305360e-1
0.3579,4.0782167103050440376691012270249802380415130589181208688298868157e-1
0.3578,4.0722803184374642932851370708616550812761102535374487707501775651e-1
0.3577,4.0663446276264872189640068176395772403542889126668290492639465217e-1
0.3576,4.0604096372518030873340930483898148950863255999347564222286387368e-1
0.3575,4.0544753466932246439635773473582635993946898027630588595571484766e-1
0.3574,4.0485417553306867666589320634962889083752118697479626635644475989e-1
0.3573,4.0426088625442461247471910672578300101641507947248934805607657406e-1
0.3572,4.0366766677140808383414948084535086519836112229653699691388466616e-1
0.3571,4.0307451702204901375894046191528727692131538597680771387299596436e-1
0.357,4.0248143694438940219034808422429371442097497999103846061529341638e-1
0.3569,4.0188842647648329191736190012419701471278403027821351776693125511e-1
0.3568,4.0129548555639673449606378603293125404342362321183704535499102777e-1
0.3567,4.0070261412220775616706128552821882205232267955716465892710952006e-1
0.3566,4.0010981211200632377094480061062547192699640248825837593492332664e-1
0.3565,3.9951707946389431066171790506053107029822639190955162741140196665e-1
0.3564,3.9892441611598546261815001649543862803241292471093315055691550618e-1
0.3563,3.9833182200640536375300062625166376202544866628290370541004435850e-1
0.3562,3.9773929707329140242006424856752883779198621497601184914368986611e-1
0.3561,3.9714684125479273711898521273345351335756897355224279043815205055e-1
0.356,3.9655445448907026239779138389750810550040322987574350335512975334e-1
0.3559,3.9596213671429657475309586007279900451228405277880993034725935626e-1
0.3558,3.9536988786865593852791565458520616149482953286267268977068425594e-1
0.3557,3.9477770789034425180705633472621036171830830593229804171640019413e-1
0.3556,3.9418559671756901231001154873555048589459511781917824503573216268e-1
0.3555,3.9359355428854928328132633443195516110837088904896176125378182661e-1
0.3554,3.9300158054151565937837306383691503036247378186559729792375894827e-1
0.3553,3.9240967541471023255648883899611624035044743972440716579980329005e-1
0.3552,3.9181783884638655795142311489545657504331476450941306460518275947e-1
0.3551,3.9122607077480961975904428589322585694581517604919596786124324947e-1
0.355,3.9063437113825579711225393244676369987401830385100283219444859310e-1
0.3549,3.9004273987501282995505738510042131806380811411151985836692216894e-1
0.3548,3.8945117692337978491373922272165975470056646049799571081699815484e-1
0.3547,3.8885968222166702116509228182332345137875607718893598123301254153e-1
0.3546,3.8826825570819615630164871349224338313454255609928679151024610858e-1
0.3545,3.8767689732130003219386158395705485519045763390418511862182375705e-1
0.3544,3.8708560699932268084918547417116729741336369203018121383433999763e-1
0.3543,3.8649438468061929026800449295990177436320342202446097091154683480e-1
0.3542,3.8590323030355617029635607728362019726351958398172660666105795188e-1
0.3541,3.8531214380651071847539891200091109199781699624024585744379712019e-1
0.354,3.8472112512787138588757326017727192250316808433834764671173160327e-1
0.3539,3.8413017420603764299940195347493803254443766543330209534520709800e-1
0.3538,3.8353929097941994550088025047825285156869296869433506448880299320e-1
0.3537,3.8294847538643970014140272895595167005191469969193021916825796727e-1
0.3536,3.8235772736552923056217533603663953869710584948860005860093901898e-1
0.3535,3.8176704685513174312506067807627914781157775203170412659771360655e-1
0.3534,3.8117643379370129273780458962636231071119973476213289782445947523e-1
0.3533,3.8058588811970274867559197836831326652570113989364080815459128282e-1
0.3532,3.7999540977161176039887990016325673486484260694302030846973082709e-1
0.3531,3.7940499868791472336745577547627073926430083745966085195450146051e-1
0.353,3.7881465480710874485066861537032484738937997091612588389043900156e-1
0.3529,3.7822437806770160973378108202696876741621473750876610649463594773e-1
0.3528,3.7763416840821174632039016533817323730280620081695304291253993823e-1
0.3527,3.7704402576716819213086421352622282108300292466573694743235310291e-1
0.3526,3.7645395008311055969674401198590548406144489883583162630831790675e-1
0.3525,3.7586394129458900235105556060512248007211669991003095907459344217e-1
0.3524,3.7527399934016418001448215570613889211267654750295568141623324614e-1
0.3523,3.7468412415840722497734333845969378319538708699812456565831949105e-1
0.3522,3.7409431568789970767732822715777191193556131959410793348238679406e-1
0.3521,3.7350457386723360247293070608768783331865997765734800557754855031e-1
0.352,3.7291489863501125341253389892992833370041428915986848341880925786e-1
0.3519,3.7232528992984533999909130960461984025475005625760743741925549903e-1
0.3518,3.7173574769035884295035196831621190107367763749915816257072741947e-1
0.3517,3.7114627185518500995457687519267315466685358966246101934986291178e-1
0.3516,3.7055686236296732142169398838385839487962399445129873400174674952e-1
0.3515,3.6996751915235945622983895777339928086277665397827983142758860148e-1
0.3514,3.6937824216202525746722875956917072372629818095772313935466542014e-1
0.3513,3.6878903133063869816931534096876267133244774458774537041616522237e-1
0.3512,3.6819988659688384705116633784811446412912050223951808071674827214e-1
0.3511,3.6761080789945483423501988199321658310137111026123697668226021279e-1
0.351,3.6702179517705581697296046778622176918507531553989258598670246175e-1
0.3509,3.6643284836840094536466280146810235037783963978320253203261681503e-1
0.3508,3.6584396741221432807015050912981022892946230345747236775291852861e-1
0.3507,3.6525515224722999801751653243240628603003203752040052162772979703e-1
0.3506,3.6466640281219187810555199372349175086726549638663946113241349843e-1
0.3505,3.6407771904585374690123026470215901310560762531119800845428977696e-1
0.3504,3.6348910088697920433199292508724595071086842444020959418256410479e-1
0.3503,3.6290054827434163737278424986358747308332569628594357240336832245e-1
0.3502,3.6231206114672418572778081561787087051165404225542957239157948189e-1
0.3501,3.6172363944291970750676276822927679306567065578362227821069225845e-1
0.35,3.6113528310173074489607324574998318028458443593450009147648271291e-1
0.3499,3.6054699206196948982411240169648199631295885857894850257489151512e-1
0.3498,3.5995876626245774962131242517416380306409592862165081237238945405e-1
0.3497,3.5937060564202691267453990527441747356952403852063054364565246128e-1
0.3496,3.5878251013951791407587183801522499014902139970796045129425197194e-1
0.3495,3.5819447969378120126569152474255639964905116949324141561937660827e-1
0.3494,3.5760651424367669967005056137043855074338192017684896162561821024e-1
0.3493,3.5701861372807377833224306811203298066314610881788023725025854368e-1
0.3492,3.5643077808585121553853825944206183645497187271328401423791957475e-1
0.3491,3.5584300725589716443801740393211341264369415826280257589384349629e-1
0.349,3.5525530117710911865646117331438698135862905613186932938418436170e-1
0.3489,3.5466765978839387790423332965594511229656934755235346512927227987e-1
0.3488,3.5408008302866751357810664886417446612414444503152229856689818639e-1
0.3487,3.5349257083685533435697692789455573858275905286661209030334373232e-1
0.3486,3.5290512315189185179141087199365147756258796553546667139999780316e-1
0.3485,3.5231773991272074588697360708307713371716160148180659574784936420e-1
0.3484,3.5173042105829483068128151097376497344314313445438608967240399208e-1
0.3483,3.5114316652757601981472600549370020921182695463215259018487251129e-1
0.3482,3.5055597625953529209481389981614050220056345691270698730948179388e-1
0.3481,3.4996885019315265705406982328875926635786567630114462928022887453e-1
0.348,3.4938178826741712050144623388681413299374765808643282409706244147e-1
0.3479,3.4879479042132665006718643604496747996822209770762860667949172822e-1
0.3478,3.4820785659388814074108598906240782307658002543392077141093760864e-1
0.3477,3.4762098672411738040409783452406961364429054858095396774661053263e-1
0.3476,3.4703418075103901535322641823665385735644287459304168588902834049e-1
0.3475,3.4644743861368651581965602904144100056034123044868268502057856410e-1
0.3474,3.4586076025110214148005852353618751771003388549703495563542786947e-1
0.3473,3.4527414560233690696102555221533413019846014964261842182488439518e-1
0.3472,3.4468759460645054733657034882095089888381257624606755806241337045e-1
0.3471,3.4410110720251148361864409078592561638498294255358908321762332117e-1
0.347,3.4351468332959678824061178454548878327238385519400574479533720761e-1
0.3469,3.4292832292679215053363257519288152999692448952234009432572823172e-1
0.3468,3.4234202593319184219588932545943142841041636932551417614195377231e-1
0.3467,3.4175579228789868275461225430812324333929684697004053019372658084e-1
0.3466,3.4116962193002400502084137054255405827482058491475899422745438082e-1
0.3465,3.4058351479868762053687238174956035072413931513089760780642850983e-1
0.3464,3.3999747083301778501633070361341269789759509878841181879834660368e-1
0.3463,3.3941148997215116377681813916190478921646030758672385721250311942e-1
0.3462,3.3882557215523279716507674182952895326281791042769555657456008518e-1
0.3461,3.3823971732141606597461432034984083188238455481435187030591578314e-1
0.346,3.3765392540986265685573598741768022212472309184610547814011048346e-1
0.3459,3.3706819635974252771792609779174123313022248971741422058309247907e-1
0.3458,3.3648253011023387312452486503867924846091696480427080482760784330e-1
0.3457,3.3589692660052308967964388945110992247646638458936213994663904827e-1
0.3456,3.3531138576980474140726477280310044545782207392957623312189527998e-1
0.3455,3.3472590755728152512246493853767815135717773174573895227835353352e-1
0.3454,3.3414049190216423579471471871108746743671931837179493348932524607e-1
0.3453,3.3355513874367173190318971154761315408251104174758388486977141688e-1
0.3452,3.3296984802103090078404235578635437370532131070431457885631063995e-1
0.3451,3.3238461967347662396957661012697765457570702612455966911113759147e-1
0.345,3.3179945364025174251926956800479324634471614872377499341549578935e-1
0.3449,3.3121434986060702234258377964608333567244649505145329316979875072e-1
0.3448,3.3062930827380111951351399487205540493860849351673895693193427870e-1
0.3447,3.3004432881910054557681198143369163803456973278448747811683633317e-1
0.3446,3.2945941143577963284583301476970632595420046510953237249220177942e-1
0.3445,3.2887455606312049969194757598539697629164623264950124747833658495e-1
0.3444,3.2828976264041301582546173555096920968050769417719526134777008049e-1
0.3443,3.2770503110695476756798964071351710352233167803678368605797216000e-1
0.3442,3.2712036140205102311622146490683463198609312134899691011539644321e-1
0.3441,3.2653575346501469779703011752720410230828252034387660844136053512e-1
0.344,3.2595120723516631931385995232083648620430901773749009544615759257e-1
0.3439,3.2536672265183399298434065229930740731089668074289278712270575720e-1
0.3438,3.2478229965435336696906940856272101292272691899948462739807977459e-1
0.3437,3.2419793818206759749150444966602039510558492521819306680712558325e-1
0.3436,3.2361363817432731404891291721142461514536524062326481039119883717e-1
0.3435,3.2302939957049058461431602218898432314538355048549410830663634948e-1
0.3434,3.2244522230992288082937435521728465864566028359848685972470480286e-1
0.3433,3.2186110633199704318815616225695838191807540846198220024376632569e-1
0.3432,3.2127705157609324621173133558047543483020319755991423684968340287e-1
0.3431,3.2069305798159896361353380778221737877209972321946160850691714508e-1
0.343,3.2010912548790893345543497440269501309326035553449116905465491568e-1
0.3429,3.1952525403442512329447070831949213878151765812920263400711670195e-1
0.3428,3.1894144356055669532016446642468368259457148283079013519136878788e-1
0.3427,3.1835769400571997148238892626364660215017376110696927665734290973e-1
0.3426,3.1777400530933839860970852725292009583586928065652110466194058090e-1
0.3425,3.1719037741084251351814522782463915952478629792381981148371947007e-1
0.3424,3.1660681024966990811030972636162255099145722870696038240168576553e-1
0.3423,3.1602330376526519446484033009000139373921578937033914979460252805e-1
0.3422,3.1543985789707996991609159218488518672549536717815352711591852557e-1
0.3421,3.1485647258457278212401477321853365395625842415197915949967925696e-1
0.342,3.1427314776720909413417211873938998934618900557316628442136991416e-1
0.3419,3.1368988338446124942782688021368649707146524370532146072017297644e-1
0.3418,3.1310667937580843696205094178870880931628291162717315704353947015e-1
0.3417,3.1252353568073665619979185034774973497317223056960336418525322544e-1
0.3416,3.1194045223873868212984098112084684305232267243198335987237257648e-1
0.3415,3.1135742898931403027664450569212613294486181521085267334479099041e-1
0.3414,3.1077446587196892169989876360351313671359480126494775624697550312e-1
0.3413,3.1019156282621624798387157289526660514637114853765798623355547018e-1
0.3412,3.0960871979157553621639094884578113639465350793256335090560577332e-1
0.3411,3.0902593670757291395744263387593481435675401748171316212570989256e-1
0.341,3.0844321351374107419731777506646574362338716515127294843545057603e-1
0.3409,3.0786055014961924030425201899998541380374962152922417313856613173e-1
0.3408,3.0727794655475313096149722668181371394900420560194344707713844882e-1
0.3407,3.0669540266869492509376694411538525924665021282941103775597565075e-1
0.3406,3.0611291843100322678299669670806309049125440900607919539425418857e-1
0.3405,3.0553049378124303017336010806133585255695415382425563857684245073e-1
0.3404,3.0494812865898568436548177585509882443411394865404538562827326105e-1
0.3403,3.0436582300380885829978776946855671179742335295578154273076279173e-1
0.3402,3.0378357675529650562893454568976444870738311507192822937605432176e-1
0.3401,3.0320138985303882957925701035146738225710703659134651699114776350e-1
0.34,3.0261926223663224780117638499223859174752422179444183182462863130e-1
0.3399,3.0203719384567935720850846867846164137269909569969770716371288088e-1
0.3398,3.0145518461978889880661281593399315699356569117120339323612316315e-1
0.3397,3.0087323449857572250932328230988107885477517375228481051200112734e-1
0.3396,3.0029134342166075194460031948582954483954561806401200247055337472e-1
0.3395,2.9970951132867094924884533192770681652149872185250383518744914747e-1
0.3394,2.9912773815923927984981733703080362335413206362625788161599864304e-1
0.3393,2.9854602385300467723809210035627935170566823740517501962982504564e-1
0.3392,2.9796436834961200772700384701779465566545641421495879568988894668e-1
0.3391,2.9738277158871203520100957949623174918883531382776981646928969869e-1
0.339,2.9680123350996138585241596115215670607647135301267793582134539677e-1
0.3389,2.9621975405302251290640865346778881093593160324208289351253462787e-1
0.3388,2.9563833315756366133432392358221604490613969580406409977808620470e-1
0.3387,2.9505697076325883255510226698493723286104946470796996941515001995e-1
0.3386,2.9447566680978774912486371830302270165391208309392032375651816373e-1
0.3385,2.9389442123683581941454445095576737381387220224093401756523116207e-1
0.3384,2.9331323398409410227553419405716230973488465707723381210968541385e-1
0.3383,2.9273210499125927169325392232033046042212387350143651725111911658e-1
0.3382,2.9215103419803358142861320185875582890104831222720326882181357435e-1
0.3381,2.9157002154412482964728650168617676320073417422325649740010864511e-1
0.338,2.9098906696924632353674770738990648939877416824881391953826934104e-1
0.3379,2.9040817041311684391100199989057837691355502613487669660195467668e-1
0.3378,2.8982733181546060980295418840437930783755784715289040226158662074e-1
0.3377,2.8924655111600724304435251269121975090608748414028748963111196844e-1
0.3376,2.8866582825449173283324685540347992251674323584734920388355093591e-1
0.3375,2.8808516317065440028890023084445230145535836187702399036066206819e-1
0.3374,2.8750455580424086299409234170285464062618253629697781775247462125e-1
0.3373,2.8692400609500199952475392034929571368521889418129371832550003764e-1
0.3372,2.8634351398269391396687049606181790314314309970142761130092279246e-1
0.3371,2.8576307940707790042059415409009426085157344292504564269437236812e-1
0.337,2.8518270230792040749150177677099905387134338736084458966285602533e-1
0.3369,2.8460238262499300276893818097157456596564761408479442892072186921e-1
0.3368,2.8402212029807233729138248995835588505181948327107658089694216692e-1
0.3367,2.8344191526694010999877600137406070271893794286843222281608101069e-1
0.3366,2.8286176747138303217174973634327221622342059745803550122015090311e-1
0.3365,2.8228167685119279185768977782740778391923709014717380267783080436e-1
0.3364,2.8170164334616601828357842920544005925772635558577916266256252272e-1
0.3363,2.8112166689610424625554914666998521819354014170686463906768028080e-1
0.3362,2.8054174744081388054509312139795718123207954048562830898290837429e-1
0.3361,2.7996188492010616026185530958046826967984299862890919990988821388e-1
0.336,2.7938207927379712321295763027749464995012066773846641482372657692e-1
0.3359,2.7880233044170757024878697269847659761114476443601581315533603166e-1
0.3358,2.7822263836366302959518557589994470007579064302797741165315383368e-1
0.3357,2.7764300297949372117198126503490751220471893897113499780667246531e-1
0.3356,2.7706342422903452089779494918555602903749232572088730971841712043e-1
0.3355,2.7648390205212492498106270646028603306967778074818533823485122489e-1
0.3354,2.7590443638860901419720970243755953556825942527019825748422894335e-1
0.3353,2.7532502717833541815191310819216801950950335442923405628304754319e-1
0.3352,2.7474567436115727953039110404346808911421676128135916664878622772e-1
0.3351,2.7416637787693221833265497481957774164001702312575020095540027549e-1
0.335,2.7358713766552229609466122183579032033601525451338368469477447788e-1
0.3349,2.7300795366679398009530053593902301235105766915109188144748520065e-1
0.3348,2.7242882582061810754916039487240545532223241626983345466613414585e-1
0.3347,2.7184975406686984978499796686456774359624371195372863160869569964e-1
0.3346,2.7127073834542867640985992074624020510326395741943787670033123120e-1
0.3345,2.7069177859617831945878566104186226613170394648217566388131396199e-1
0.3344,2.7011287475900673753003042437544522917317173775253807414649217592e-1
0.3343,2.6953402677380607990574459116737273077876899244049774614325944509e-1
0.3342,2.6895523458047265065804548398158006517786558588621825878771459462e-1
0.3341,2.6837649811890687274041784101005466385252305074605896777405026004e-1
0.334,2.6779781732901325206437907005326817969403417915478016024128932292e-1
0.3339,2.6721919215070034156134530497040735925512373800375915155971911712e-1
0.3338,2.6664062252388070522963420293153586883544598034296120788290259544e-1
